"No.","Time","Source","Destination","Protocol","Length","Info"
"6978","96.789771","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","97","57904  >  443 Len=35"
"6979","96.838712","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  57904 Len=1230"
"6980","96.841677","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  57904 Len=1230"
"6981","96.841945","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","96","57904  >  443 Len=34"
"6982","96.869871","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=353/24833, ttl=52 (request in 6920)"
"6983","96.874425","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  57904 Len=1230"
"6984","96.884857","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","97","57904  >  443 Len=35"
"6985","96.888721","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1176","443  >  57904 Len=1114"
"6986","96.889870","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","1292","Protected Payload (KP0)"
"6987","96.889870","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","[TCP Dup ACK 6881#1] 443  >  53472 [ACK] Seq=85 Ack=98 Win=294 Len=0"
"6988","96.889870","157.240.227.1","192.168.100.209","TCP","82","[TCP Spurious Retransmission] 443  >  53474 [PSH, ACK] Seq=57 Ack=98 Win=281 Len=28"
"6989","96.889870","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","102","[TCP Spurious Retransmission] 443  >  53475 [PSH, ACK] Seq=57 Ack=98 Win=278 Len=28"
"6990","96.889870","2a03:2880:f06b:15:face:b00c:0:6206","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","99","[TCP Spurious Retransmission] 443  >  53487 [PSH, ACK] Seq=51 Ack=89 Win=635 Len=25"
"6991","96.889870","2a05:d018:f28:5f02:4033:ec26:1150:8d2e","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","[TCP Dup ACK 6892#1] 443  >  53658 [ACK] Seq=79 Ack=3 Win=114 Len=0"
"6992","96.889870","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","88","443  >  57904 Len=26"
"6993","96.889870","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","102","[TCP Spurious Retransmission] 443  >  53472 [PSH, ACK] Seq=57 Ack=98 Win=294 Len=28"
"6994","96.889870","2a03:2880:f06b:15:face:b00c:0:6206","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","99","[TCP Spurious Retransmission] 443  >  53487 [PSH, ACK] Seq=51 Ack=89 Win=635 Len=25"
"6995","96.889870","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","83","443  >  55143 Len=21"
"6996","96.889870","157.240.227.1","192.168.100.209","TCP","82","[TCP Spurious Retransmission] 443  >  53474 [PSH, ACK] Seq=57 Ack=98 Win=281 Len=28"
"6997","96.889870","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","102","[TCP Spurious Retransmission] 443  >  53475 [PSH, ACK] Seq=57 Ack=98 Win=278 Len=28"
"6998","96.889870","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","[TCP Dup ACK 6880#2] 443  >  53475 [ACK] Seq=85 Ack=98 Win=278 Len=0"
"6999","96.889870","157.240.227.1","192.168.100.209","TCP","54","[TCP Dup ACK 6882#2] 443  >  53474 [ACK] Seq=85 Ack=98 Win=281 Len=0"
"7000","96.889947","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:0:face:b00c:0:2","TCP","86","[TCP Dup ACK 6945#1] 53475  >  443 [ACK] Seq=98 Ack=85 Win=512 Len=0 SLE=57 SRE=85"
"7001","96.889999","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:15:face:b00c:0:6206","TCP","86","[TCP Dup ACK 6948#1] 53487  >  443 [ACK] Seq=1481 Ack=76 Win=514 Len=0 SLE=51 SRE=76"
"7002","96.890036","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:0:face:b00c:0:2","TCP","86","[TCP Dup ACK 6944#2] 53472  >  443 [ACK] Seq=98 Ack=85 Win=514 Len=0 SLE=57 SRE=85"
"7003","96.890045","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:15:face:b00c:0:6206","TCP","86","[TCP Dup ACK 6948#2] 53487  >  443 [ACK] Seq=1481 Ack=76 Win=514 Len=0 SLE=51 SRE=76"
"7004","96.890057","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:34::180","QUIC","1292","Protected Payload (KP0), DCID=f1bd5cbc9eba7805"
"7005","96.890062","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:0:face:b00c:0:2","TCP","86","[TCP Dup ACK 6945#2] 53475  >  443 [ACK] Seq=98 Ack=85 Win=512 Len=0 SLE=57 SRE=85"
"7006","96.890098","192.168.100.209","157.240.227.1","TCP","66","[TCP Dup ACK 6946#1] 53474  >  443 [ACK] Seq=98 Ack=85 Win=512 Len=0 SLE=57 SRE=85"
"7007","96.890113","192.168.100.209","157.240.227.1","TCP","66","[TCP Dup ACK 6946#2] 53474  >  443 [ACK] Seq=98 Ack=85 Win=512 Len=0 SLE=57 SRE=85"
"7008","96.890158","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","1292","Protected Payload (KP0)"
"7009","96.890158","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","91","Protected Payload (KP0)"
"7010","96.890158","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","88","443  >  57904 Len=26"
"7011","96.890158","2a03:2880:f06b:15:face:b00c:0:6206","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","[TCP Dup ACK 6883#2] 443  >  53487 [ACK] Seq=76 Ack=89 Win=635 Len=0"
"7012","96.890158","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","102","[TCP Spurious Retransmission] 443  >  53472 [PSH, ACK] Seq=57 Ack=98 Win=294 Len=28"
"7013","96.890166","2400:adc1:419:5200:3ceb:c484:7c96:6905","2400:adc0:6::11","UDP","96","57904  >  443 Len=34"
"7014","96.890229","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","98","55143  >  443 Len=36"
"7015","96.890233","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:0:face:b00c:0:2","TCP","86","[TCP Dup ACK 6944#3] 53472  >  443 [ACK] Seq=98 Ack=85 Win=514 Len=0 SLE=57 SRE=85"
"7016","96.890320","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:34::180","QUIC","1292","Protected Payload (KP0), DCID=f1bd5cbc9eba7805"
"7017","96.891443","2a03:2880:f06b:15:face:b00c:0:6206","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","99","[TCP Spurious Retransmission] 443  >  53487 [PSH, ACK] Seq=51 Ack=89 Win=635 Len=25"
"7018","96.891443","157.240.227.1","192.168.100.209","TCP","82","[TCP Spurious Retransmission] 443  >  53474 [PSH, ACK] Seq=57 Ack=98 Win=281 Len=28"
"7019","96.891443","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","[TCP Dup ACK 6881#2] 443  >  53472 [ACK] Seq=85 Ack=98 Win=294 Len=0"
"7020","96.891443","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","[TCP Dup ACK 6880#3] 443  >  53475 [ACK] Seq=85 Ack=98 Win=278 Len=0"
"7021","96.891443","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","[TCP Dup ACK 6880#4] 443  >  53475 [ACK] Seq=85 Ack=98 Win=278 Len=0"
"7022","96.891443","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","[TCP Dup ACK 6881#3] 443  >  53472 [ACK] Seq=85 Ack=98 Win=294 Len=0"
"7023","96.891443","157.240.227.1","192.168.100.209","TCP","54","[TCP Dup ACK 6882#3] 443  >  53474 [ACK] Seq=85 Ack=98 Win=281 Len=0"
"7024","96.891443","157.240.227.1","192.168.100.209","TCP","54","[TCP Dup ACK 6882#4] 443  >  53474 [ACK] Seq=85 Ack=98 Win=281 Len=0"
"7025","96.891443","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","102","[TCP Spurious Retransmission] 443  >  53475 [PSH, ACK] Seq=57 Ack=98 Win=278 Len=28"
"7026","96.891443","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  57904 Len=27"
"7027","96.891471","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:15:face:b00c:0:6206","TCP","86","[TCP Dup ACK 6948#3] 53487  >  443 [ACK] Seq=1481 Ack=76 Win=514 Len=0 SLE=51 SRE=76"
"7028","96.891508","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:0:face:b00c:0:2","TCP","86","[TCP Dup ACK 6945#3] 53475  >  443 [ACK] Seq=98 Ack=85 Win=512 Len=0 SLE=57 SRE=85"
"7029","96.891544","192.168.100.209","157.240.227.1","TCP","66","[TCP Dup ACK 6946#3] 53474  >  443 [ACK] Seq=98 Ack=85 Win=512 Len=0 SLE=57 SRE=85"
"7030","96.892085","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","1292","Protected Payload (KP0)"
"7031","96.892085","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","88","443  >  55143 Len=26"
"7032","96.892085","2a00:1450:4019:808::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","89","Protected Payload (KP0)"
"7033","96.892085","2a00:1450:4019:808::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","84","Protected Payload (KP0)"
"7034","96.892085","2a05:d018:f28:5f02:4033:ec26:1150:8d2e","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","[TCP Dup ACK 6892#2] 443  >  53658 [ACK] Seq=79 Ack=3 Win=114 Len=0"
"7035","96.892085","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  57904 Len=27"
"7036","96.892085","2a00:1450:4019:808::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","129","Protected Payload (KP0)"
"7037","96.892085","2a00:1450:4019:808::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","83","Protected Payload (KP0)"
"7038","96.892085","2620:1ec:12::239","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","86","[TCP Keep-Alive ACK] 443  >  53693 [ACK] Seq=7705 Ack=1728 Win=4194816 Len=0 SLE=1727 SRE=1728"
"7039","96.892085","2a00:1450:4019:808::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","87","Protected Payload (KP0)"
"7040","96.892214","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:808::200a","QUIC","95","Protected Payload (KP0), DCID=f1ef539bd0c82bd6"
"7041","96.892302","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:808::200a","QUIC","99","Protected Payload (KP0), DCID=f1ef539bd0c82bd6"
"7042","96.892333","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:808::200a","QUIC","95","Protected Payload (KP0), DCID=f1ef539bd0c82bd6"
"7043","96.892441","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:34::180","QUIC","1292","Protected Payload (KP0), DCID=f1bd5cbc9eba7805"
"7044","96.895418","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"7045","96.895704","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","542","62678  >  443 Len=480"
"7046","96.900428","2a03:2880:f06b:15:face:b00c:0:6206","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","443  >  53487 [ACK] Seq=76 Ack=1481 Win=646 Len=0"
"7047","96.900428","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","102","[TCP Spurious Retransmission] 443  >  53472 [PSH, ACK] Seq=57 Ack=98 Win=294 Len=28"
"7048","96.900428","2400:adc0:6::11","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  57904 Len=27"
"7049","96.900428","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","93","Protected Payload (KP0)"
"7050","96.900428","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","184","Protected Payload (KP0)"
"7051","96.900428","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","87","Protected Payload (KP0)"
"7052","96.900428","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","87","Protected Payload (KP0)"
"7053","96.900428","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","84","Protected Payload (KP0)"
"7054","96.900476","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:0:face:b00c:0:2","TCP","86","[TCP Dup ACK 6944#4] 53472  >  443 [ACK] Seq=98 Ack=85 Win=514 Len=0 SLE=57 SRE=85"
"7055","96.900529","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:15:face:b00c:0:6206","TLSv1.2","658","Application Data"
"7056","96.900844","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:34::180","QUIC","99","Protected Payload (KP0), DCID=f1bd5cbc9eba7805"
"7057","96.931548","2a00:1450:4019:808::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","84","Protected Payload (KP0)"
"7058","96.931679","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:34::180","QUIC","100","Protected Payload (KP0), DCID=f1bd5cbc9eba7805"
"7059","96.931961","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:808::200a","QUIC","97","Protected Payload (KP0), DCID=f1ef539bd0c82bd6"
"7060","96.967434","2a03:2880:f06b:15:face:b00c:0:6206","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","443  >  53487 [ACK] Seq=76 Ack=2065 Win=657 Len=0"
"7061","97.025256","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","89","Protected Payload (KP0)"
"7062","97.025256","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","91","Protected Payload (KP0)"
"7063","97.025256","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","93","Protected Payload (KP0)"
"7064","97.025256","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","90","443  >  62678 Len=28"
"7065","97.025256","2a00:1450:4019:808::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","87","Protected Payload (KP0)"
"7066","97.055863","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","95","62678  >  443 Len=33"
"7067","97.103249","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","55143  >  443 Len=29"
"7068","97.133631","2a03:2880:f06b:15:face:b00c:0:6206","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","106","Application Data"
"7069","97.157564","2a03:2880:f06b:15:face:b00c:0:6206","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","118","Application Data"
"7070","97.157603","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:15:face:b00c:0:6206","TCP","74","53487  >  443 [ACK] Seq=2065 Ack=152 Win=514 Len=0"
"7071","97.158032","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:15:face:b00c:0:6206","TLSv1.2","110","Application Data"
"7072","97.193270","2a03:2880:f06b:15:face:b00c:0:6206","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","443  >  53487 [ACK] Seq=152 Ack=2101 Win=657 Len=0"
"7073","97.209316","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","147","443  >  62678 Len=85"
"7074","97.209688","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","98","62678  >  443 Len=36"
"7075","97.226079","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:34::180","QUIC","91","Protected Payload (KP0), DCID=f1bd5cbc9eba7805"
"7076","97.232288","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","88","443  >  55143 Len=26"
"7077","97.319798","192.168.100.209","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"7078","97.357921","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"7079","97.372521","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","91","Protected Payload (KP0)"
"7080","97.444832","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","55143  >  443 Len=29"
"7081","97.570182","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"7082","97.586193","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:34::180","QUIC","91","Protected Payload (KP0), DCID=f1bd5cbc9eba7805"
"7083","97.596745","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  55143 Len=27"
"7084","97.712623","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"7085","97.742531","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=354/25089, ttl=128 (reply in 7088)"
"7086","97.760662","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","92","Protected Payload (KP0)"
"7087","97.805760","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","55143  >  443 Len=29"
"7088","97.894702","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=354/25089, ttl=52 (request in 7085)"
"7089","97.913603","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"7090","97.973588","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  55143 Len=27"
"7091","97.973892","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:34::180","QUIC","91","Protected Payload (KP0), DCID=f1bd5cbc9eba7805"
"7092","98.055695","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"7093","98.079711","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","624","Protected Payload (KP0)"
"7094","98.079711","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","83","Protected Payload (KP0)"
"7095","98.079994","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:34::180","QUIC","97","Protected Payload (KP0), DCID=f1bd5cbc9eba7805"
"7096","98.114660","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:34::180","QUIC","94","Protected Payload (KP0), DCID=f1bd5cbc9eba7805"
"7097","98.117869","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","92","Protected Payload (KP0)"
"7098","98.177742","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","55143  >  443 Len=29"
"7099","98.224041","2001:4860:4802:34::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","86","Protected Payload (KP0)"
"7100","98.258194","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"7101","98.326990","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  55143 Len=27"
"7102","98.408193","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"7103","98.538643","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","55143  >  443 Len=29"
"7104","98.616102","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"7105","98.687639","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  55143 Len=27"
"7106","98.756313","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=355/25345, ttl=128 (reply in 7108)"
"7107","98.757691","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"7108","98.884770","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=355/25345, ttl=52 (request in 7106)"
"7109","98.896782","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","55143  >  443 Len=29"
"7110","98.959707","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"7111","99.046152","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  55143 Len=27"
"7112","99.106843","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"7113","99.319847","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"7114","99.462098","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","55143  >  443 Len=29"
"7115","99.466507","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"7116","99.617629","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  55143 Len=27"
"7117","99.732696","2400:adc1:419:5200:3ceb:c484:7c96:6905","2620:1ec:12::239","TCP","75","[TCP Keep-Alive] 53695  >  443 [ACK] Seq=5009 Ack=9480 Win=131072 Len=1"
"7118","99.765035","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=356/25601, ttl=128 (reply in 7121)"
"7119","99.856362","2620:1ec:12::239","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","86","[TCP Keep-Alive ACK] 443  >  53695 [ACK] Seq=9480 Ack=5010 Win=4194816 Len=0 SLE=5009 SRE=5010"
"7120","99.875934","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"7121","99.893797","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=356/25601, ttl=52 (request in 7118)"
"7122","100.018670","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"7123","100.184809","192.168.100.201","224.0.0.251","MDNS","103","Standard query 0x001f PTR _CA5E8412._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"7124","100.430007","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","55143  >  443 Len=29"
"7125","100.581662","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  55143 Len=27"
"7126","100.778825","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=357/25857, ttl=128 (reply in 7128)"
"7127","100.825756","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"7128","100.906557","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=357/25857, ttl=52 (request in 7126)"
"7129","100.968112","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"7130","101.122377","192.168.100.209","202.163.98.42","TCP","54","53687  >  443 [FIN, ACK] Seq=1 Ack=1 Win=507 Len=0"
"7131","101.155251","202.163.98.42","192.168.100.209","TLSv1.2","85","Encrypted Alert"
"7132","101.155251","202.163.98.42","192.168.100.209","TCP","54","443  >  53687 [FIN, ACK] Seq=32 Ack=2 Win=501 Len=0"
"7133","101.155307","192.168.100.209","202.163.98.42","TCP","54","53687  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"7134","101.357558","192.168.100.209","13.107.6.158","TCP","55","[TCP Keep-Alive] 53698  >  443 [ACK] Seq=759 Ack=7675 Win=130816 Len=1"
"7135","101.452890","192.168.100.209","13.107.6.158","TCP","55","[TCP Keep-Alive] 53697  >  443 [ACK] Seq=2553 Ack=18044 Win=131072 Len=1"
"7136","101.553300","13.107.6.158","192.168.100.209","TCP","66","[TCP Keep-Alive ACK] 443  >  53698 [ACK] Seq=7675 Ack=760 Win=4194048 Len=0 SLE=759 SRE=760"
"7137","101.605702","13.107.6.158","192.168.100.209","TCP","66","[TCP Keep-Alive ACK] 443  >  53697 [ACK] Seq=18044 Ack=2554 Win=4194560 Len=0 SLE=2553 SRE=2554"
"7138","101.681997","192.168.100.198","192.168.100.209","UDP","42","7838  >  420 Len=0"
"7139","101.681997","Intel_2f:89:ec","Broadcast","ARP","42","Who has 192.168.100.209? Tell 192.168.100.198"
"7140","101.682039","Intel_77:1a:73","Intel_2f:89:ec","ARP","42","192.168.100.209 is at d0:3c:1f:77:1a:73"
"7141","101.797776","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=358/26113, ttl=128 (reply in 7144)"
"7142","101.855822","2620:1ec:12::239","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","443  >  53678 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"7143","101.855822","192.168.100.198","192.168.100.209","UDP","42","37096  >  420 Len=0"
"7144","102.007313","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=358/26113, ttl=52 (request in 7141)"
"7145","102.049588","192.168.100.198","192.168.100.209","UDP","42","36539  >  420 Len=0"
"7146","102.049588","192.168.100.198","192.168.100.209","UDP","42","18501  >  420 Len=0"
"7147","102.049588","192.168.100.198","192.168.100.209","UDP","42","26829  >  420 Len=0"
"7148","102.077700","192.168.100.198","192.168.100.209","UDP","42","49367  >  420 Len=0"
